transaction_id,customer_id,amount,payment_method,status,failure_reason,customer_age,previous_transactions,successful_transactions,failed_transactions,preferred_method,hour,day_of_week
TXN_016269,CUST_03266,4351.97,NETBANKING,FAILED,BANK_SERVER_DOWN,56,23,19,8,WALLET,6,Saturday
TXN_016270,CUST_05980,3477.07,UPI,SUCCESS,,44,22,21,4,NETBANKING,9,Tuesday
TXN_016271,CUST_08485,6852.59,NETBANKING,SUCCESS,,40,23,24,4,WALLET,0,Tuesday
TXN_016272,CUST_01981,17408.27,NETBANKING,SUCCESS,,48,11,13,1,WALLET,10,Thursday
TXN_016273,CUST_04853,21264.3,WALLET,SUCCESS,,56,16,22,4,WALLET,13,Friday
TXN_016274,CUST_03023,4609.48,UPI,SUCCESS,,50,9,22,7,NETBANKING,2,Wednesday
TXN_016275,CUST_07300,1328.37,NETBANKING,SUCCESS,,56,16,2,10,NETBANKING,17,Tuesday
TXN_016276,CUST_05098,17791.82,UPI,SUCCESS,,19,11,18,6,UPI,18,Thursday
TXN_016277,CUST_08139,13958.56,WALLET,SUCCESS,,22,10,1,6,NETBANKING,8,Wednesday
TXN_016278,CUST_02885,3050.68,NETBANKING,SUCCESS,,28,4,17,0,NETBANKING,11,Sunday
TXN_016279,CUST_03494,17617.01,WALLET,SUCCESS,,55,21,11,4,UPI,20,Wednesday
TXN_016280,CUST_07849,14581.74,NETBANKING,SUCCESS,,24,24,17,5,UPI,8,Saturday
TXN_016281,CUST_03445,24144.36,WALLET,SUCCESS,,43,28,19,3,WALLET,6,Wednesday
TXN_016282,CUST_03658,3196.84,NETBANKING,SUCCESS,,60,27,13,9,NETBANKING,7,Friday
TXN_016283,CUST_03080,20578.78,UPI,SUCCESS,,31,22,24,6,CARD,11,Friday
TXN_016284,CUST_02734,23875.31,WALLET,SUCCESS,,27,16,15,8,NETBANKING,19,Tuesday
TXN_016285,CUST_05062,15911.85,CARD,SUCCESS,,22,15,24,5,NETBANKING,7,Saturday
TXN_016286,CUST_07838,6283.03,NETBANKING,SUCCESS,,32,6,20,1,NETBANKING,16,Sunday
TXN_016287,CUST_05026,23406.0,CARD,SUCCESS,,28,26,16,3,NETBANKING,6,Tuesday
TXN_016288,CUST_02482,2678.81,UPI,FAILED,LIMIT_EXCEEDED,56,13,13,3,CARD,5,Sunday
TXN_016289,CUST_03790,9081.98,WALLET,SUCCESS,,19,20,3,7,UPI,7,Saturday
TXN_016290,CUST_08809,13971.17,NETBANKING,SUCCESS,,26,5,12,0,NETBANKING,18,Tuesday
TXN_016291,CUST_00479,1842.85,WALLET,SUCCESS,,27,1,25,8,WALLET,9,Thursday
TXN_016292,CUST_03710,13476.05,WALLET,SUCCESS,,40,27,4,9,NETBANKING,2,Saturday
TXN_016293,CUST_08258,11431.87,NETBANKING,SUCCESS,,40,30,24,2,NETBANKING,16,Monday
TXN_016294,CUST_01636,12039.16,WALLET,SUCCESS,,43,10,13,3,NETBANKING,13,Friday
TXN_016295,CUST_03770,7687.54,NETBANKING,SUCCESS,,19,12,1,5,CARD,14,Sunday
TXN_016296,CUST_05913,21385.06,UPI,SUCCESS,,32,24,21,2,WALLET,20,Thursday
TXN_016297,CUST_00869,8746.84,UPI,SUCCESS,,26,15,17,9,UPI,4,Monday
TXN_016298,CUST_09832,6090.52,CARD,FAILED,BANK_TIMEOUT,42,19,17,4,NETBANKING,2,Tuesday
TXN_016299,CUST_02440,24207.39,CARD,SUCCESS,,49,6,25,4,WALLET,1,Friday
TXN_016300,CUST_00250,1367.15,UPI,SUCCESS,,49,11,8,9,NETBANKING,5,Monday
TXN_016301,CUST_02349,21875.57,CARD,SUCCESS,,38,22,5,9,NETBANKING,21,Monday
TXN_016302,CUST_04619,17874.73,WALLET,SUCCESS,,60,4,20,6,NETBANKING,3,Friday
TXN_016303,CUST_07477,20291.47,NETBANKING,SUCCESS,,48,7,25,1,UPI,17,Tuesday
TXN_016304,CUST_02367,18078.76,UPI,SUCCESS,,49,17,16,10,WALLET,5,Monday
TXN_016305,CUST_07020,15106.53,CARD,SUCCESS,,47,7,3,10,CARD,5,Saturday
TXN_016306,CUST_04162,11950.15,NETBANKING,SUCCESS,,39,15,19,2,CARD,9,Wednesday
TXN_016307,CUST_02942,10562.34,CARD,SUCCESS,,33,5,4,0,NETBANKING,11,Saturday
TXN_016308,CUST_02509,15136.6,CARD,SUCCESS,,53,27,6,6,WALLET,11,Thursday
TXN_016309,CUST_04042,7100.65,CARD,FAILED,BANK_TIMEOUT,25,12,9,3,CARD,23,Sunday
TXN_016310,CUST_02479,18551.72,WALLET,SUCCESS,,57,27,3,7,CARD,13,Wednesday
TXN_016311,CUST_09822,18154.44,NETBANKING,SUCCESS,,22,8,25,1,NETBANKING,16,Sunday
TXN_016312,CUST_01436,19339.62,CARD,SUCCESS,,60,24,16,10,UPI,23,Monday
TXN_016313,CUST_02971,6718.27,CARD,SUCCESS,,58,29,21,0,UPI,10,Thursday
TXN_016314,CUST_00458,15420.66,WALLET,SUCCESS,,22,8,13,8,CARD,9,Sunday
TXN_016315,CUST_00332,5870.55,WALLET,SUCCESS,,32,24,15,5,CARD,19,Tuesday
TXN_016316,CUST_07345,17450.31,UPI,FAILED,NETWORK_ERROR,23,1,4,5,CARD,4,Wednesday
TXN_016317,CUST_06548,16277.97,NETBANKING,SUCCESS,,28,15,13,9,UPI,5,Wednesday
TXN_016318,CUST_08258,12064.02,UPI,SUCCESS,,40,30,24,2,NETBANKING,15,Thursday
TXN_016319,CUST_05164,22684.36,WALLET,SUCCESS,,27,27,24,8,CARD,15,Monday
TXN_016320,CUST_04622,3234.29,NETBANKING,SUCCESS,,24,13,4,3,NETBANKING,3,Thursday
TXN_016321,CUST_02396,11900.44,CARD,SUCCESS,,39,4,8,4,CARD,3,Wednesday
TXN_016322,CUST_05139,644.21,WALLET,FAILED,OTP_FAILURE,24,29,17,8,WALLET,19,Friday
TXN_016323,CUST_07063,4045.72,NETBANKING,SUCCESS,,59,28,10,5,NETBANKING,13,Thursday
TXN_016324,CUST_00277,8977.73,NETBANKING,SUCCESS,,30,12,22,1,CARD,14,Sunday
TXN_016325,CUST_00421,17933.81,UPI,SUCCESS,,42,7,10,10,UPI,13,Monday
TXN_016326,CUST_07265,18594.68,NETBANKING,FAILED,OTP_FAILURE,38,28,4,8,UPI,7,Wednesday
TXN_016327,CUST_05645,16116.96,WALLET,SUCCESS,,26,22,16,9,CARD,3,Friday
TXN_016328,CUST_06299,16364.38,WALLET,SUCCESS,,55,13,25,4,NETBANKING,3,Friday
TXN_016329,CUST_05297,7747.16,WALLET,SUCCESS,,54,16,7,6,UPI,21,Friday
TXN_016330,CUST_07979,22591.34,CARD,SUCCESS,,55,8,8,9,UPI,20,Sunday
TXN_016331,CUST_02117,4985.67,NETBANKING,FAILED,OTP_FAILURE,37,12,9,1,NETBANKING,19,Wednesday
TXN_016332,CUST_07126,22885.31,CARD,SUCCESS,,57,13,5,8,CARD,21,Sunday
TXN_016333,CUST_02328,404.48,CARD,SUCCESS,,30,4,7,5,UPI,6,Wednesday
TXN_016334,CUST_09081,17246.97,WALLET,SUCCESS,,40,23,13,7,CARD,8,Sunday
TXN_016335,CUST_06250,20882.38,CARD,SUCCESS,,35,10,15,10,NETBANKING,6,Monday
TXN_016336,CUST_06585,19255.5,NETBANKING,SUCCESS,,19,19,9,8,CARD,18,Monday
TXN_016337,CUST_02970,23450.62,WALLET,SUCCESS,,22,14,9,2,WALLET,2,Friday
TXN_016338,CUST_09396,22650.87,CARD,FAILED,BANK_TIMEOUT,51,16,23,8,WALLET,15,Saturday
TXN_016339,CUST_05008,24334.81,WALLET,FAILED,BANK_SERVER_DOWN,23,14,25,0,CARD,19,Saturday
TXN_016340,CUST_09547,6119.52,WALLET,SUCCESS,,49,19,12,9,WALLET,1,Thursday
TXN_016341,CUST_05253,21773.94,NETBANKING,FAILED,INSUFFICIENT_FUNDS,34,12,13,9,CARD,0,Monday
TXN_016342,CUST_00382,19083.55,WALLET,SUCCESS,,18,3,7,4,CARD,15,Saturday
TXN_016343,CUST_04090,20650.5,UPI,SUCCESS,,36,3,19,7,WALLET,1,Friday
TXN_016344,CUST_00904,13489.4,NETBANKING,SUCCESS,,43,28,24,8,CARD,17,Saturday
TXN_016345,CUST_05563,12263.61,UPI,SUCCESS,,48,27,1,3,NETBANKING,0,Sunday
TXN_016346,CUST_01151,14936.13,UPI,SUCCESS,,52,11,18,3,WALLET,12,Monday
TXN_016347,CUST_02457,15761.7,WALLET,SUCCESS,,18,19,16,6,WALLET,3,Sunday
TXN_016348,CUST_06966,5855.8,CARD,SUCCESS,,59,4,15,10,NETBANKING,21,Friday
TXN_016349,CUST_07320,18978.01,NETBANKING,SUCCESS,,18,10,6,2,WALLET,23,Friday
TXN_016350,CUST_08339,20248.93,UPI,FAILED,BANK_TIMEOUT,48,9,5,5,CARD,16,Friday
TXN_016351,CUST_06985,3910.45,CARD,FAILED,BANK_SERVER_DOWN,21,29,4,8,WALLET,23,Thursday
TXN_016352,CUST_02990,8073.14,UPI,SUCCESS,,51,6,4,8,WALLET,16,Monday
TXN_016353,CUST_00328,17530.84,UPI,SUCCESS,,25,5,10,3,WALLET,8,Sunday
TXN_016354,CUST_02916,20675.1,WALLET,SUCCESS,,57,28,22,10,UPI,22,Wednesday
TXN_016355,CUST_09010,2241.17,UPI,SUCCESS,,20,14,1,1,NETBANKING,8,Sunday
TXN_016356,CUST_09182,5016.58,WALLET,SUCCESS,,26,29,10,5,CARD,12,Tuesday
TXN_016357,CUST_00914,5926.1,WALLET,FAILED,NETWORK_ERROR,21,11,7,7,NETBANKING,14,Wednesday
TXN_016358,CUST_06910,21561.85,NETBANKING,SUCCESS,,31,27,10,10,CARD,4,Monday
TXN_016359,CUST_05130,19852.1,UPI,SUCCESS,,45,17,16,3,UPI,9,Thursday
TXN_016360,CUST_05782,6465.75,UPI,SUCCESS,,34,22,8,3,UPI,23,Thursday
TXN_016361,CUST_01318,708.22,UPI,SUCCESS,,19,23,4,3,NETBANKING,11,Saturday
TXN_016362,CUST_05690,14287.42,CARD,SUCCESS,,37,28,4,2,CARD,14,Thursday
TXN_016363,CUST_01348,4214.64,WALLET,SUCCESS,,25,12,16,7,CARD,10,Friday
TXN_016364,CUST_05829,22363.66,CARD,SUCCESS,,23,10,7,8,WALLET,17,Friday
TXN_016365,CUST_03601,2162.77,UPI,SUCCESS,,38,5,16,5,CARD,1,Friday
TXN_016366,CUST_09003,9476.59,NETBANKING,FAILED,OTP_FAILURE,32,11,17,9,WALLET,5,Thursday
TXN_016367,CUST_05583,17368.84,WALLET,FAILED,NETWORK_ERROR,55,9,1,7,WALLET,20,Monday
TXN_016368,CUST_09790,2736.48,UPI,SUCCESS,,24,26,2,10,WALLET,0,Tuesday
TXN_016369,CUST_01292,6991.67,CARD,FAILED,LIMIT_EXCEEDED,22,26,13,6,NETBANKING,14,Saturday
TXN_016370,CUST_07119,18924.65,CARD,FAILED,NETWORK_ERROR,50,30,19,3,UPI,17,Saturday
TXN_016371,CUST_06145,13669.52,CARD,FAILED,INSUFFICIENT_FUNDS,43,5,23,7,CARD,19,Thursday
TXN_016372,CUST_07203,21235.16,WALLET,SUCCESS,,21,24,2,6,NETBANKING,3,Tuesday
TXN_016373,CUST_08970,24389.92,CARD,SUCCESS,,51,7,16,10,WALLET,22,Saturday
TXN_016374,CUST_07589,23200.81,NETBANKING,SUCCESS,,56,13,13,0,CARD,1,Monday
TXN_016375,CUST_01360,20908.29,WALLET,SUCCESS,,47,7,8,8,CARD,20,Monday
TXN_016376,CUST_07905,17489.24,NETBANKING,SUCCESS,,39,17,1,8,UPI,10,Saturday
TXN_016377,CUST_04152,3771.69,UPI,SUCCESS,,48,13,12,7,WALLET,17,Sunday
TXN_016378,CUST_06945,2495.56,WALLET,SUCCESS,,51,6,7,4,WALLET,18,Thursday
TXN_016379,CUST_09544,3065.82,WALLET,SUCCESS,,33,16,10,9,CARD,8,Sunday
TXN_016380,CUST_03947,19634.74,NETBANKING,SUCCESS,,53,25,9,6,NETBANKING,3,Sunday
TXN_016381,CUST_04995,9354.76,NETBANKING,SUCCESS,,28,5,6,3,UPI,3,Monday
TXN_016382,CUST_03590,830.85,CARD,FAILED,NETWORK_ERROR,18,24,18,0,WALLET,16,Wednesday
TXN_016383,CUST_09970,12949.22,WALLET,FAILED,BANK_SERVER_DOWN,45,27,15,4,CARD,3,Monday
TXN_016384,CUST_01804,18449.01,UPI,SUCCESS,,31,20,12,8,WALLET,5,Saturday
TXN_016385,CUST_02135,14332.76,UPI,SUCCESS,,37,10,24,4,UPI,0,Thursday
TXN_016386,CUST_01474,1454.61,NETBANKING,FAILED,LIMIT_EXCEEDED,24,14,11,0,CARD,23,Tuesday
TXN_016387,CUST_01831,24548.51,CARD,SUCCESS,,32,11,11,3,CARD,15,Sunday
TXN_016388,CUST_06305,16842.86,UPI,SUCCESS,,60,1,4,6,WALLET,19,Thursday
TXN_016389,CUST_02757,6906.8,UPI,SUCCESS,,58,12,1,10,CARD,5,Wednesday
TXN_016390,CUST_03024,5496.28,WALLET,SUCCESS,,29,10,15,3,NETBANKING,3,Saturday
TXN_016391,CUST_01557,7326.67,NETBANKING,SUCCESS,,48,2,7,10,UPI,2,Tuesday
TXN_016392,CUST_00299,21906.2,NETBANKING,SUCCESS,,26,1,10,4,NETBANKING,18,Tuesday
TXN_016393,CUST_05339,7462.27,NETBANKING,SUCCESS,,46,3,8,2,WALLET,20,Tuesday
TXN_016394,CUST_04728,280.6,WALLET,SUCCESS,,50,2,12,1,CARD,1,Sunday
TXN_016395,CUST_01770,9441.83,NETBANKING,SUCCESS,,46,30,18,0,CARD,15,Tuesday
TXN_016396,CUST_01292,22209.49,NETBANKING,SUCCESS,,22,26,13,6,NETBANKING,14,Friday
TXN_016397,CUST_07370,23348.39,CARD,SUCCESS,,51,22,7,8,UPI,8,Sunday
TXN_016398,CUST_06876,3796.68,WALLET,FAILED,INSUFFICIENT_FUNDS,20,25,8,0,UPI,10,Friday
TXN_016399,CUST_00537,13950.83,WALLET,SUCCESS,,42,8,23,7,WALLET,11,Friday
TXN_016400,CUST_08695,15041.15,UPI,SUCCESS,,19,5,24,6,CARD,22,Monday
TXN_016401,CUST_06913,18361.07,UPI,SUCCESS,,53,25,14,7,CARD,15,Monday
TXN_016402,CUST_08919,5205.69,WALLET,FAILED,NETWORK_ERROR,19,5,4,0,UPI,14,Thursday
TXN_016403,CUST_00180,3323.94,NETBANKING,SUCCESS,,28,8,19,3,CARD,23,Sunday
TXN_016404,CUST_05871,16652.21,NETBANKING,SUCCESS,,53,20,12,5,WALLET,12,Sunday
TXN_016405,CUST_09155,7147.16,CARD,SUCCESS,,45,28,11,2,UPI,5,Tuesday
TXN_016406,CUST_04165,22306.33,UPI,FAILED,NETWORK_ERROR,28,8,25,2,NETBANKING,1,Friday
TXN_016407,CUST_06136,15041.14,UPI,SUCCESS,,55,22,1,7,CARD,3,Wednesday
TXN_016408,CUST_09871,13773.63,NETBANKING,SUCCESS,,60,19,9,5,WALLET,15,Tuesday
TXN_016409,CUST_09435,2888.88,NETBANKING,SUCCESS,,45,30,20,7,WALLET,3,Friday
TXN_016410,CUST_07805,1367.0,WALLET,SUCCESS,,47,16,14,3,NETBANKING,16,Thursday
TXN_016411,CUST_05730,22497.73,NETBANKING,SUCCESS,,55,25,22,4,UPI,20,Sunday
TXN_016412,CUST_05838,19406.46,WALLET,SUCCESS,,32,15,13,8,CARD,9,Tuesday
TXN_016413,CUST_07155,20060.78,NETBANKING,SUCCESS,,34,8,16,5,UPI,5,Monday
TXN_016414,CUST_09108,10894.39,NETBANKING,SUCCESS,,35,17,24,10,WALLET,19,Saturday
TXN_016415,CUST_00476,24409.82,NETBANKING,SUCCESS,,24,9,8,2,NETBANKING,23,Sunday
TXN_016416,CUST_02100,24157.9,WALLET,SUCCESS,,22,4,24,3,UPI,6,Tuesday
TXN_016417,CUST_05868,3083.83,UPI,SUCCESS,,24,11,16,0,WALLET,14,Monday
TXN_016418,CUST_03757,16089.54,UPI,SUCCESS,,50,6,18,8,NETBANKING,17,Thursday
TXN_016419,CUST_06795,8815.92,UPI,SUCCESS,,43,14,5,5,UPI,3,Monday
TXN_016420,CUST_02991,23460.79,WALLET,SUCCESS,,42,14,3,9,UPI,19,Monday
TXN_016421,CUST_08414,9788.46,CARD,SUCCESS,,40,19,1,7,UPI,8,Monday
TXN_016422,CUST_07176,3605.63,UPI,SUCCESS,,23,11,13,4,NETBANKING,12,Tuesday
TXN_016423,CUST_02747,504.81,NETBANKING,SUCCESS,,59,10,9,10,UPI,6,Thursday
TXN_016424,CUST_09966,23873.22,UPI,SUCCESS,,20,21,6,8,WALLET,7,Friday
TXN_016425,CUST_08219,4554.28,UPI,SUCCESS,,54,25,1,4,WALLET,19,Wednesday
TXN_016426,CUST_06729,14060.12,UPI,SUCCESS,,24,17,13,7,UPI,22,Wednesday
TXN_016427,CUST_06471,11906.73,NETBANKING,SUCCESS,,56,25,12,2,NETBANKING,1,Saturday
TXN_016428,CUST_04056,625.09,WALLET,SUCCESS,,43,1,13,9,WALLET,17,Wednesday
TXN_016429,CUST_03417,7203.51,WALLET,SUCCESS,,23,9,22,1,CARD,17,Friday
TXN_016430,CUST_08548,24362.51,UPI,SUCCESS,,42,19,8,3,WALLET,19,Monday
TXN_016431,CUST_02513,9428.45,UPI,FAILED,LIMIT_EXCEEDED,21,4,4,4,UPI,15,Sunday
TXN_016432,CUST_07775,16967.87,UPI,SUCCESS,,34,6,6,8,UPI,9,Friday
TXN_016433,CUST_02485,21100.26,UPI,SUCCESS,,18,22,25,8,CARD,1,Sunday
TXN_016434,CUST_03382,1837.93,UPI,SUCCESS,,50,16,22,3,CARD,10,Monday
TXN_016435,CUST_08516,24479.67,WALLET,FAILED,INSUFFICIENT_FUNDS,21,1,5,3,UPI,19,Saturday
TXN_016436,CUST_03013,24442.08,WALLET,SUCCESS,,47,27,4,1,CARD,8,Wednesday
TXN_016437,CUST_00520,20197.66,NETBANKING,SUCCESS,,35,26,19,4,NETBANKING,0,Saturday
TXN_016438,CUST_02952,4670.33,CARD,SUCCESS,,54,29,14,8,UPI,16,Monday
TXN_016439,CUST_08779,872.88,UPI,SUCCESS,,38,20,4,5,UPI,9,Friday
TXN_016440,CUST_04320,4414.78,CARD,SUCCESS,,20,26,10,8,WALLET,18,Wednesday
TXN_016441,CUST_01313,21679.29,NETBANKING,SUCCESS,,21,9,21,0,NETBANKING,14,Saturday
TXN_016442,CUST_05730,2960.4,UPI,SUCCESS,,55,25,22,4,UPI,1,Sunday
TXN_016443,CUST_04039,17619.59,UPI,SUCCESS,,55,2,5,0,CARD,22,Thursday
TXN_016444,CUST_02724,21091.47,WALLET,SUCCESS,,31,7,18,5,WALLET,3,Tuesday
TXN_016445,CUST_04578,20904.33,WALLET,SUCCESS,,22,12,13,3,UPI,8,Thursday
TXN_016446,CUST_04874,3066.4,NETBANKING,SUCCESS,,37,30,11,7,UPI,5,Tuesday
TXN_016447,CUST_04710,17237.78,CARD,SUCCESS,,35,15,22,10,NETBANKING,12,Tuesday
TXN_016448,CUST_07861,534.61,UPI,SUCCESS,,22,20,17,1,WALLET,1,Thursday
TXN_016449,CUST_04338,1282.57,UPI,SUCCESS,,58,3,6,8,NETBANKING,9,Thursday
TXN_016450,CUST_01732,7939.8,CARD,SUCCESS,,40,6,21,10,CARD,0,Sunday
TXN_016451,CUST_01866,4386.54,WALLET,FAILED,BANK_SERVER_DOWN,41,12,5,0,NETBANKING,9,Tuesday
TXN_016452,CUST_05152,11200.34,NETBANKING,SUCCESS,,58,29,4,1,WALLET,2,Sunday
TXN_016453,CUST_08728,15347.82,NETBANKING,SUCCESS,,25,13,12,0,NETBANKING,1,Wednesday
TXN_016454,CUST_08379,18209.73,CARD,FAILED,CARD_DECLINED,18,14,10,8,WALLET,6,Monday
TXN_016455,CUST_06062,17043.48,CARD,FAILED,NETWORK_ERROR,58,12,7,5,UPI,14,Thursday
TXN_016456,CUST_08232,2764.8,NETBANKING,SUCCESS,,54,4,4,2,UPI,6,Tuesday
TXN_016457,CUST_02575,12508.25,WALLET,SUCCESS,,40,9,6,6,UPI,19,Wednesday
TXN_016458,CUST_00062,8205.62,NETBANKING,SUCCESS,,42,3,24,4,WALLET,23,Thursday
TXN_016459,CUST_09800,6530.76,UPI,SUCCESS,,45,23,10,7,UPI,16,Saturday
TXN_016460,CUST_07992,24612.1,NETBANKING,SUCCESS,,41,5,25,3,WALLET,17,Friday
TXN_016461,CUST_09097,11801.14,CARD,SUCCESS,,43,23,20,5,CARD,13,Monday
TXN_016462,CUST_03185,6574.18,NETBANKING,SUCCESS,,22,15,11,6,WALLET,1,Thursday
TXN_016463,CUST_03480,18342.72,NETBANKING,SUCCESS,,59,8,17,0,WALLET,13,Monday
TXN_016464,CUST_06816,20632.64,WALLET,SUCCESS,,57,6,2,6,WALLET,15,Saturday
TXN_016465,CUST_06264,17906.91,NETBANKING,SUCCESS,,52,26,19,3,UPI,22,Friday
TXN_016466,CUST_08735,3603.04,UPI,SUCCESS,,18,16,20,0,UPI,10,Sunday
TXN_016467,CUST_04106,23805.7,UPI,FAILED,BANK_TIMEOUT,24,15,22,5,WALLET,13,Sunday
TXN_016468,CUST_05213,11965.14,WALLET,SUCCESS,,28,24,23,5,CARD,3,Wednesday
TXN_016469,CUST_05496,1023.92,CARD,SUCCESS,,36,24,22,2,CARD,7,Tuesday
TXN_016470,CUST_04123,22516.39,NETBANKING,SUCCESS,,29,2,1,9,CARD,17,Thursday
TXN_016471,CUST_09423,8896.93,CARD,SUCCESS,,28,16,23,10,UPI,21,Thursday
TXN_016472,CUST_06385,22716.3,CARD,SUCCESS,,48,25,22,8,UPI,2,Sunday
TXN_016473,CUST_02470,10875.81,UPI,SUCCESS,,23,18,20,4,WALLET,16,Sunday
TXN_016474,CUST_06805,12632.3,NETBANKING,SUCCESS,,25,22,9,0,WALLET,0,Wednesday
TXN_016475,CUST_04712,18210.96,NETBANKING,SUCCESS,,25,25,7,6,WALLET,23,Tuesday
TXN_016476,CUST_03133,9920.47,CARD,SUCCESS,,37,4,22,9,NETBANKING,20,Friday
TXN_016477,CUST_06499,24619.73,CARD,FAILED,BANK_TIMEOUT,60,29,9,10,WALLET,19,Friday
TXN_016478,CUST_02110,1472.59,UPI,SUCCESS,,40,2,3,7,WALLET,17,Monday
TXN_016479,CUST_03124,11315.8,UPI,SUCCESS,,25,5,13,4,UPI,9,Saturday
TXN_016480,CUST_09317,13341.77,CARD,SUCCESS,,47,1,17,1,WALLET,5,Monday
TXN_016481,CUST_00759,7789.03,UPI,SUCCESS,,41,17,4,9,UPI,8,Friday
TXN_016482,CUST_00043,594.73,WALLET,SUCCESS,,53,1,23,3,UPI,23,Tuesday
TXN_016483,CUST_06352,6062.43,CARD,SUCCESS,,45,21,9,6,CARD,3,Thursday
TXN_016484,CUST_08812,10187.08,NETBANKING,SUCCESS,,29,28,2,8,WALLET,12,Tuesday
TXN_016485,CUST_09540,19066.4,UPI,SUCCESS,,38,29,11,6,NETBANKING,14,Sunday
TXN_016486,CUST_00935,10525.89,UPI,SUCCESS,,50,4,8,6,WALLET,17,Friday
TXN_016487,CUST_06288,4980.7,UPI,SUCCESS,,28,10,8,4,UPI,10,Sunday
TXN_016488,CUST_04196,6311.78,WALLET,SUCCESS,,26,5,7,1,UPI,5,Sunday
TXN_016489,CUST_00928,5974.68,CARD,SUCCESS,,28,28,4,0,UPI,2,Wednesday
TXN_016490,CUST_05224,1936.06,UPI,SUCCESS,,48,30,19,2,NETBANKING,14,Monday
TXN_016491,CUST_09286,3615.32,NETBANKING,SUCCESS,,39,14,1,5,WALLET,17,Tuesday
TXN_016492,CUST_02016,2117.97,UPI,FAILED,OTP_FAILURE,53,27,14,5,CARD,10,Friday
TXN_016493,CUST_09758,17430.16,UPI,SUCCESS,,47,29,21,8,CARD,12,Saturday
TXN_016494,CUST_01225,4519.9,WALLET,SUCCESS,,38,12,4,2,NETBANKING,16,Sunday
TXN_016495,CUST_08384,10576.82,CARD,SUCCESS,,53,28,19,1,WALLET,2,Wednesday
TXN_016496,CUST_05335,15243.31,WALLET,FAILED,NETWORK_ERROR,53,13,18,3,UPI,13,Saturday
TXN_016497,CUST_04368,1033.29,UPI,SUCCESS,,29,3,3,10,UPI,6,Tuesday
TXN_016498,CUST_05258,8568.31,NETBANKING,SUCCESS,,49,15,12,0,WALLET,22,Sunday
TXN_016499,CUST_08782,11405.85,NETBANKING,FAILED,BANK_TIMEOUT,41,1,18,4,WALLET,1,Tuesday
TXN_016500,CUST_05445,24440.66,WALLET,SUCCESS,,58,8,4,1,WALLET,17,Saturday
TXN_016501,CUST_07777,19182.34,UPI,SUCCESS,,38,3,15,9,NETBANKING,11,Saturday
TXN_016502,CUST_05673,11164.29,CARD,SUCCESS,,60,16,3,7,NETBANKING,5,Monday
TXN_016503,CUST_02561,18318.7,WALLET,SUCCESS,,59,13,5,9,UPI,15,Wednesday
TXN_016504,CUST_03998,13818.66,NETBANKING,SUCCESS,,42,3,23,4,NETBANKING,13,Friday
TXN_016505,CUST_00098,6571.2,CARD,SUCCESS,,56,24,2,8,CARD,14,Wednesday
TXN_016506,CUST_07714,1620.63,UPI,SUCCESS,,56,11,13,10,CARD,2,Sunday
TXN_016507,CUST_08444,8836.09,WALLET,FAILED,BANK_TIMEOUT,36,7,19,3,CARD,13,Saturday
TXN_016508,CUST_01107,11794.61,CARD,FAILED,CARD_DECLINED,27,12,14,1,NETBANKING,1,Sunday
TXN_016509,CUST_03106,20743.15,UPI,FAILED,INSUFFICIENT_FUNDS,45,25,20,8,CARD,9,Wednesday
TXN_016510,CUST_00072,16089.8,UPI,FAILED,CARD_DECLINED,49,26,15,6,CARD,8,Sunday
TXN_016511,CUST_05093,21848.29,WALLET,SUCCESS,,26,2,19,0,WALLET,9,Thursday
TXN_016512,CUST_02616,23212.85,NETBANKING,SUCCESS,,60,3,3,9,NETBANKING,2,Tuesday
TXN_016513,CUST_03696,13341.1,CARD,SUCCESS,,46,29,16,0,NETBANKING,16,Sunday
TXN_016514,CUST_03825,6705.04,WALLET,SUCCESS,,60,27,24,9,NETBANKING,10,Monday
TXN_016515,CUST_09780,2416.4,UPI,SUCCESS,,29,11,12,10,NETBANKING,16,Friday
TXN_016516,CUST_04868,14632.04,UPI,SUCCESS,,52,17,24,0,UPI,18,Wednesday
TXN_016517,CUST_03096,8239.79,UPI,SUCCESS,,24,9,23,5,NETBANKING,11,Wednesday
TXN_016518,CUST_04578,22820.34,WALLET,SUCCESS,,22,12,13,3,UPI,16,Thursday
TXN_016519,CUST_00008,17157.59,CARD,SUCCESS,,43,29,1,6,NETBANKING,3,Thursday
TXN_016520,CUST_05423,24435.46,UPI,SUCCESS,,39,27,12,0,UPI,14,Sunday
TXN_016521,CUST_02755,18730.68,NETBANKING,SUCCESS,,29,29,7,4,UPI,14,Wednesday
TXN_016522,CUST_05581,3277.78,CARD,SUCCESS,,52,21,12,3,UPI,12,Monday
TXN_016523,CUST_07254,3601.03,CARD,SUCCESS,,21,8,15,8,NETBANKING,3,Tuesday
TXN_016524,CUST_00746,9738.19,NETBANKING,FAILED,BANK_SERVER_DOWN,31,18,9,8,WALLET,20,Sunday
TXN_016525,CUST_00503,3903.22,WALLET,SUCCESS,,51,15,16,5,WALLET,16,Wednesday
TXN_016526,CUST_02460,6658.71,CARD,SUCCESS,,59,26,21,2,CARD,20,Tuesday
TXN_016527,CUST_03449,8883.29,CARD,SUCCESS,,27,30,23,0,WALLET,20,Thursday
TXN_016528,CUST_04672,2980.46,UPI,SUCCESS,,41,7,1,2,CARD,13,Wednesday
