transaction_id,customer_id,amount,payment_method,status,failure_reason,customer_age,previous_transactions,successful_transactions,failed_transactions,preferred_method,hour,day_of_week,recovered
TXN_010197,CUST_04845,24368.45,NETBANKING,FAILED,BANK_SERVER_DOWN,42,9,10,4,UPI,0,Tuesday,0
TXN_010214,CUST_03201,12650.23,NETBANKING,FAILED,LIMIT_EXCEEDED,42,11,13,7,UPI,16,Wednesday,1
TXN_010215,CUST_07629,16644.04,NETBANKING,FAILED,OTP_FAILURE,51,1,1,9,WALLET,13,Saturday,0
TXN_010229,CUST_00829,14097.08,WALLET,FAILED,BANK_TIMEOUT,60,14,6,2,UPI,20,Sunday,0
TXN_010235,CUST_05875,23426.57,NETBANKING,FAILED,CARD_DECLINED,47,14,14,1,WALLET,7,Tuesday,0
TXN_010238,CUST_02810,13548.79,NETBANKING,FAILED,CARD_DECLINED,49,3,16,4,WALLET,10,Tuesday,0
TXN_010265,CUST_07964,23180.65,CARD,FAILED,BANK_TIMEOUT,35,19,9,6,WALLET,19,Friday,0
TXN_010272,CUST_02263,15470.74,UPI,FAILED,LIMIT_EXCEEDED,30,15,10,1,CARD,11,Friday,0
TXN_010296,CUST_09994,12833.47,NETBANKING,FAILED,BANK_TIMEOUT,51,17,6,8,UPI,23,Friday,0
TXN_010309,CUST_04424,4642.39,CARD,FAILED,OTP_FAILURE,28,1,7,1,WALLET,5,Monday,0
TXN_010310,CUST_08880,21719.1,UPI,FAILED,BANK_SERVER_DOWN,20,22,10,5,CARD,22,Sunday,0
TXN_010312,CUST_00894,17312.04,NETBANKING,FAILED,NETWORK_ERROR,21,12,3,5,WALLET,17,Monday,0
TXN_010314,CUST_06982,15364.24,CARD,FAILED,CARD_DECLINED,33,21,7,7,CARD,19,Thursday,1
TXN_010322,CUST_01850,10680.54,WALLET,FAILED,LIMIT_EXCEEDED,48,22,14,9,UPI,1,Tuesday,0
TXN_010326,CUST_01059,10236.97,WALLET,FAILED,BANK_TIMEOUT,40,12,8,5,CARD,14,Wednesday,1
TXN_010328,CUST_00278,2046.2,CARD,FAILED,BANK_TIMEOUT,46,18,13,5,UPI,0,Friday,1
TXN_010330,CUST_03275,7535.8,CARD,FAILED,LIMIT_EXCEEDED,47,25,3,6,UPI,10,Friday,0
TXN_010333,CUST_02906,17228.9,CARD,FAILED,INSUFFICIENT_FUNDS,54,2,16,9,UPI,7,Sunday,0
TXN_010338,CUST_09735,24829.47,CARD,FAILED,BANK_SERVER_DOWN,28,10,10,5,WALLET,9,Thursday,0
TXN_010342,CUST_05323,21034.91,UPI,FAILED,OTP_FAILURE,38,20,10,6,NETBANKING,14,Tuesday,0
TXN_010343,CUST_04702,6747.08,UPI,FAILED,CARD_DECLINED,37,23,7,2,CARD,17,Tuesday,0
TXN_010354,CUST_08813,17459.36,UPI,FAILED,LIMIT_EXCEEDED,44,3,1,2,CARD,13,Saturday,0
TXN_010374,CUST_07292,1795.33,UPI,FAILED,LIMIT_EXCEEDED,19,8,7,9,NETBANKING,23,Wednesday,0
TXN_010376,CUST_01647,11335.84,CARD,FAILED,CARD_DECLINED,45,13,6,5,WALLET,16,Wednesday,0
TXN_010381,CUST_06961,23238.26,WALLET,FAILED,BANK_SERVER_DOWN,21,20,20,10,UPI,6,Monday,0
TXN_010385,CUST_07662,24091.76,CARD,FAILED,LIMIT_EXCEEDED,43,1,25,1,WALLET,17,Sunday,0
TXN_010389,CUST_08176,12743.78,WALLET,FAILED,LIMIT_EXCEEDED,38,15,9,0,UPI,5,Wednesday,0
TXN_010399,CUST_06985,11588.68,UPI,FAILED,INSUFFICIENT_FUNDS,21,29,4,8,WALLET,4,Sunday,0
TXN_010407,CUST_09250,18238.55,NETBANKING,FAILED,BANK_SERVER_DOWN,44,21,3,8,WALLET,15,Wednesday,0
TXN_010418,CUST_07259,2509.5,NETBANKING,FAILED,LIMIT_EXCEEDED,30,13,9,4,CARD,6,Sunday,0
TXN_010424,CUST_05130,19525.36,WALLET,FAILED,NETWORK_ERROR,45,17,16,3,UPI,16,Saturday,1
TXN_010435,CUST_07952,18236.84,WALLET,FAILED,LIMIT_EXCEEDED,46,20,20,0,WALLET,11,Friday,0
TXN_010455,CUST_08997,8472.94,WALLET,FAILED,LIMIT_EXCEEDED,21,17,2,10,CARD,2,Sunday,0
TXN_010460,CUST_09877,19375.33,WALLET,FAILED,BANK_TIMEOUT,39,27,12,8,NETBANKING,21,Friday,0
TXN_010462,CUST_06787,21610.59,UPI,FAILED,INSUFFICIENT_FUNDS,24,22,2,5,NETBANKING,6,Friday,0
TXN_010472,CUST_00466,7453.88,WALLET,FAILED,CARD_DECLINED,59,5,24,7,UPI,12,Tuesday,0
TXN_010475,CUST_01584,14988.61,CARD,FAILED,BANK_TIMEOUT,54,24,9,7,WALLET,20,Saturday,1
TXN_010476,CUST_09164,144.5,NETBANKING,FAILED,LIMIT_EXCEEDED,34,28,17,7,UPI,0,Tuesday,1
TXN_010478,CUST_05815,20447.14,NETBANKING,FAILED,BANK_SERVER_DOWN,51,1,13,6,WALLET,14,Friday,0
TXN_010481,CUST_08981,15735.3,NETBANKING,FAILED,OTP_FAILURE,19,24,2,6,UPI,20,Wednesday,0
TXN_010490,CUST_00349,7117.39,CARD,FAILED,INSUFFICIENT_FUNDS,49,13,17,3,NETBANKING,3,Sunday,0
TXN_010495,CUST_00429,19800.38,CARD,FAILED,CARD_DECLINED,26,2,19,9,NETBANKING,22,Sunday,0
TXN_010508,CUST_08043,19434.76,NETBANKING,FAILED,LIMIT_EXCEEDED,40,7,11,4,CARD,16,Sunday,0
TXN_010514,CUST_06271,15494.74,WALLET,FAILED,INSUFFICIENT_FUNDS,48,15,19,3,NETBANKING,9,Tuesday,0
TXN_010516,CUST_06971,11144.26,CARD,FAILED,CARD_DECLINED,34,4,16,2,WALLET,11,Thursday,0
TXN_010519,CUST_04871,20860.85,CARD,FAILED,BANK_TIMEOUT,57,7,11,4,UPI,0,Wednesday,1
TXN_010524,CUST_08351,17733.2,NETBANKING,FAILED,INSUFFICIENT_FUNDS,19,24,3,1,WALLET,21,Sunday,0
TXN_010527,CUST_00828,20963.58,UPI,FAILED,NETWORK_ERROR,36,13,14,6,WALLET,23,Thursday,0
TXN_010531,CUST_02814,23016.23,WALLET,FAILED,BANK_SERVER_DOWN,27,15,1,6,CARD,23,Thursday,0
TXN_010534,CUST_07584,15712.66,WALLET,FAILED,BANK_TIMEOUT,27,25,15,5,NETBANKING,5,Friday,1
TXN_010537,CUST_01928,21390.92,CARD,FAILED,OTP_FAILURE,55,21,19,4,NETBANKING,0,Sunday,1
TXN_010541,CUST_06507,3885.7,WALLET,FAILED,BANK_TIMEOUT,22,8,20,1,NETBANKING,22,Thursday,1
TXN_010543,CUST_09342,22688.29,WALLET,FAILED,BANK_TIMEOUT,48,29,6,4,NETBANKING,12,Tuesday,0
TXN_010544,CUST_06113,24589.75,CARD,FAILED,OTP_FAILURE,32,10,3,0,NETBANKING,2,Tuesday,0
TXN_010554,CUST_07832,2320.11,NETBANKING,FAILED,CARD_DECLINED,24,16,17,3,CARD,12,Saturday,1
TXN_010562,CUST_06838,7660.16,CARD,FAILED,INSUFFICIENT_FUNDS,46,16,25,1,CARD,13,Wednesday,0
TXN_010567,CUST_07403,5089.58,UPI,FAILED,BANK_SERVER_DOWN,22,12,16,10,NETBANKING,4,Saturday,0
TXN_010572,CUST_00078,23264.88,WALLET,FAILED,NETWORK_ERROR,55,23,10,9,WALLET,18,Sunday,0
TXN_010574,CUST_00218,14246.52,UPI,FAILED,OTP_FAILURE,28,26,23,9,UPI,7,Tuesday,0
TXN_010581,CUST_07398,10366.62,NETBANKING,FAILED,NETWORK_ERROR,20,4,16,10,NETBANKING,8,Thursday,1
TXN_010597,CUST_05871,8420.77,NETBANKING,FAILED,LIMIT_EXCEEDED,53,20,12,5,WALLET,4,Wednesday,0
TXN_010598,CUST_08705,18862.67,WALLET,FAILED,LIMIT_EXCEEDED,31,22,21,1,UPI,15,Monday,0
TXN_010599,CUST_01747,23982.36,CARD,FAILED,CARD_DECLINED,27,26,1,6,CARD,4,Sunday,0
TXN_010604,CUST_01610,13092.9,UPI,FAILED,OTP_FAILURE,58,10,14,2,NETBANKING,19,Friday,1
TXN_010614,CUST_07754,11101.74,NETBANKING,FAILED,CARD_DECLINED,47,18,6,10,CARD,2,Tuesday,0
TXN_010618,CUST_04637,6394.54,UPI,FAILED,LIMIT_EXCEEDED,34,17,12,5,NETBANKING,11,Thursday,0
TXN_010625,CUST_06598,21416.92,WALLET,FAILED,BANK_TIMEOUT,21,22,14,8,CARD,3,Monday,0
TXN_010629,CUST_01366,3228.11,CARD,FAILED,OTP_FAILURE,40,1,24,5,NETBANKING,14,Wednesday,0
TXN_010632,CUST_01310,24519.71,WALLET,FAILED,CARD_DECLINED,36,19,5,0,UPI,3,Saturday,0
TXN_010633,CUST_00830,11563.05,NETBANKING,FAILED,CARD_DECLINED,26,19,14,9,NETBANKING,0,Tuesday,1
TXN_010645,CUST_07101,16421.38,CARD,FAILED,CARD_DECLINED,29,29,23,6,NETBANKING,9,Thursday,1
TXN_010650,CUST_07204,22437.55,UPI,FAILED,INSUFFICIENT_FUNDS,32,21,2,7,NETBANKING,18,Monday,0
TXN_010654,CUST_00485,6652.6,CARD,FAILED,NETWORK_ERROR,19,17,20,5,UPI,9,Thursday,1
TXN_010657,CUST_07299,18205.55,NETBANKING,FAILED,CARD_DECLINED,33,29,25,3,CARD,5,Monday,1
TXN_010662,CUST_09143,21096.95,WALLET,FAILED,BANK_SERVER_DOWN,38,18,10,2,WALLET,5,Sunday,0
TXN_010667,CUST_09008,14220.09,CARD,FAILED,CARD_DECLINED,51,24,21,6,CARD,7,Friday,1
TXN_010670,CUST_04372,12413.09,UPI,FAILED,BANK_TIMEOUT,39,9,25,8,CARD,23,Thursday,1
TXN_010671,CUST_06682,14558.84,UPI,FAILED,BANK_SERVER_DOWN,22,21,6,1,NETBANKING,8,Saturday,0
TXN_010681,CUST_08641,22162.08,CARD,FAILED,INSUFFICIENT_FUNDS,35,18,22,10,WALLET,7,Thursday,0
TXN_010682,CUST_09324,4687.59,NETBANKING,FAILED,LIMIT_EXCEEDED,59,24,1,3,CARD,20,Thursday,0
TXN_010688,CUST_04951,2247.88,WALLET,FAILED,BANK_TIMEOUT,42,3,7,5,CARD,10,Friday,0
TXN_010689,CUST_08993,19857.58,WALLET,FAILED,INSUFFICIENT_FUNDS,20,30,14,7,NETBANKING,11,Tuesday,0
TXN_010696,CUST_03101,8262.58,NETBANKING,FAILED,INSUFFICIENT_FUNDS,59,13,21,9,UPI,4,Tuesday,0
TXN_010697,CUST_00759,11268.71,WALLET,FAILED,LIMIT_EXCEEDED,41,17,4,9,UPI,2,Friday,0
TXN_010707,CUST_05382,4705.86,WALLET,FAILED,INSUFFICIENT_FUNDS,55,15,10,3,UPI,15,Wednesday,0
TXN_010719,CUST_09023,7683.85,CARD,FAILED,LIMIT_EXCEEDED,58,29,11,1,WALLET,12,Thursday,0
TXN_010735,CUST_08090,12171.53,WALLET,FAILED,NETWORK_ERROR,51,5,4,3,CARD,5,Wednesday,1
TXN_010748,CUST_08961,8525.91,CARD,FAILED,BANK_TIMEOUT,25,20,21,8,WALLET,11,Thursday,1
TXN_010754,CUST_08463,24772.48,WALLET,FAILED,LIMIT_EXCEEDED,49,22,1,8,CARD,8,Tuesday,0
TXN_010757,CUST_03309,19445.47,CARD,FAILED,OTP_FAILURE,43,16,9,9,NETBANKING,22,Sunday,0
TXN_010766,CUST_02607,2505.69,NETBANKING,FAILED,BANK_SERVER_DOWN,43,11,17,2,WALLET,8,Friday,1
TXN_010767,CUST_08808,24220.03,CARD,FAILED,NETWORK_ERROR,45,25,1,0,NETBANKING,9,Thursday,1
TXN_010772,CUST_05021,4290.77,NETBANKING,FAILED,INSUFFICIENT_FUNDS,26,12,17,7,CARD,10,Tuesday,0
TXN_010775,CUST_07941,16059.28,WALLET,FAILED,LIMIT_EXCEEDED,22,21,25,8,UPI,5,Saturday,0
TXN_010776,CUST_02105,1678.26,UPI,FAILED,BANK_SERVER_DOWN,32,29,17,3,WALLET,19,Wednesday,0
TXN_010785,CUST_00160,9932.98,NETBANKING,FAILED,BANK_TIMEOUT,34,25,2,4,NETBANKING,10,Friday,1
TXN_010786,CUST_09308,22180.11,UPI,FAILED,CARD_DECLINED,58,15,25,3,WALLET,6,Wednesday,1
TXN_010792,CUST_09059,14389.07,UPI,FAILED,OTP_FAILURE,43,30,9,6,WALLET,16,Sunday,0
TXN_010799,CUST_09458,5687.62,WALLET,FAILED,NETWORK_ERROR,37,18,20,3,NETBANKING,10,Monday,1
TXN_010801,CUST_05379,16658.97,NETBANKING,FAILED,LIMIT_EXCEEDED,57,16,15,0,NETBANKING,10,Sunday,1
TXN_010803,CUST_08503,430.08,NETBANKING,FAILED,BANK_SERVER_DOWN,50,2,21,2,CARD,7,Monday,0
TXN_010809,CUST_04590,15620.83,CARD,FAILED,BANK_SERVER_DOWN,37,8,18,0,NETBANKING,15,Friday,0
TXN_010810,CUST_05630,20235.5,UPI,FAILED,BANK_SERVER_DOWN,21,29,23,10,UPI,14,Tuesday,0
TXN_010814,CUST_04731,7009.15,UPI,FAILED,NETWORK_ERROR,47,23,4,5,WALLET,2,Monday,1
TXN_010819,CUST_09427,17375.97,CARD,FAILED,INSUFFICIENT_FUNDS,48,22,12,1,NETBANKING,14,Wednesday,1
TXN_010821,CUST_05105,4927.32,CARD,FAILED,LIMIT_EXCEEDED,21,27,11,3,NETBANKING,22,Monday,0
TXN_010822,CUST_01414,17932.2,UPI,FAILED,LIMIT_EXCEEDED,38,8,15,5,WALLET,10,Friday,0
TXN_010830,CUST_00697,2227.08,CARD,FAILED,CARD_DECLINED,51,22,7,2,UPI,13,Thursday,0
TXN_010837,CUST_04042,8521.16,WALLET,FAILED,OTP_FAILURE,25,12,9,3,CARD,10,Friday,0
TXN_010852,CUST_06159,11073.02,CARD,FAILED,BANK_SERVER_DOWN,49,9,10,9,WALLET,5,Wednesday,1
TXN_010861,CUST_01753,17204.54,WALLET,FAILED,BANK_SERVER_DOWN,23,6,8,0,NETBANKING,2,Sunday,0
TXN_010867,CUST_01672,1836.39,CARD,FAILED,BANK_SERVER_DOWN,29,6,4,10,WALLET,22,Thursday,0
TXN_010870,CUST_06590,17749.73,NETBANKING,FAILED,OTP_FAILURE,41,24,20,0,NETBANKING,10,Monday,1
TXN_010884,CUST_04230,4595.11,UPI,FAILED,BANK_SERVER_DOWN,36,30,17,9,NETBANKING,2,Sunday,1
TXN_010905,CUST_00080,959.6,UPI,FAILED,LIMIT_EXCEEDED,22,18,6,3,CARD,7,Tuesday,0
TXN_010913,CUST_00823,15043.34,NETBANKING,FAILED,BANK_SERVER_DOWN,39,7,8,10,NETBANKING,3,Tuesday,0
TXN_010914,CUST_03423,24858.93,NETBANKING,FAILED,INSUFFICIENT_FUNDS,21,7,14,4,WALLET,14,Wednesday,0
TXN_010915,CUST_05134,8136.24,NETBANKING,FAILED,NETWORK_ERROR,42,26,16,8,WALLET,18,Saturday,1
TXN_010916,CUST_04360,8082.65,UPI,FAILED,OTP_FAILURE,50,20,24,8,NETBANKING,16,Sunday,0
TXN_010923,CUST_09586,6245.45,WALLET,FAILED,LIMIT_EXCEEDED,52,23,2,2,CARD,4,Saturday,0
TXN_010925,CUST_06963,19187.5,WALLET,FAILED,BANK_TIMEOUT,31,2,4,8,NETBANKING,1,Tuesday,1
TXN_010931,CUST_03630,2278.85,UPI,FAILED,BANK_SERVER_DOWN,24,19,6,0,NETBANKING,21,Tuesday,1
TXN_010938,CUST_07570,21510.48,CARD,FAILED,NETWORK_ERROR,41,13,8,2,UPI,3,Wednesday,0
TXN_010939,CUST_03840,11985.39,CARD,FAILED,BANK_SERVER_DOWN,30,16,15,9,NETBANKING,11,Friday,0
TXN_010951,CUST_04065,8623.73,CARD,FAILED,CARD_DECLINED,54,22,20,4,NETBANKING,6,Monday,0
TXN_010958,CUST_01919,5103.52,CARD,FAILED,BANK_TIMEOUT,48,18,6,10,UPI,8,Thursday,1
TXN_010961,CUST_04887,5020.27,NETBANKING,FAILED,NETWORK_ERROR,60,21,1,2,WALLET,10,Sunday,1
TXN_010969,CUST_03636,11115.76,NETBANKING,FAILED,CARD_DECLINED,54,12,10,8,WALLET,7,Wednesday,1
TXN_010971,CUST_03665,699.64,CARD,FAILED,LIMIT_EXCEEDED,60,28,23,6,NETBANKING,2,Monday,0
TXN_010975,CUST_08090,22925.05,NETBANKING,FAILED,CARD_DECLINED,51,5,4,3,CARD,6,Wednesday,0
TXN_010979,CUST_01982,22967.44,WALLET,FAILED,BANK_SERVER_DOWN,22,16,24,10,CARD,21,Saturday,1
TXN_010983,CUST_03458,22990.96,CARD,FAILED,LIMIT_EXCEEDED,24,9,13,4,UPI,3,Wednesday,0
TXN_010990,CUST_01717,17675.6,NETBANKING,FAILED,BANK_TIMEOUT,46,14,12,0,UPI,15,Monday,1
TXN_010991,CUST_08400,5433.57,CARD,FAILED,CARD_DECLINED,29,20,16,8,WALLET,16,Saturday,0
TXN_011027,CUST_03050,4990.92,CARD,FAILED,BANK_TIMEOUT,34,9,20,9,UPI,11,Sunday,1
TXN_011029,CUST_05587,23386.55,WALLET,FAILED,CARD_DECLINED,58,26,12,1,UPI,7,Saturday,0
TXN_011030,CUST_07128,18618.2,UPI,FAILED,INSUFFICIENT_FUNDS,21,13,20,7,UPI,18,Monday,0
TXN_011035,CUST_08509,2416.96,UPI,FAILED,BANK_TIMEOUT,35,27,24,0,NETBANKING,9,Friday,1
TXN_011037,CUST_03690,14115.15,NETBANKING,FAILED,LIMIT_EXCEEDED,18,23,19,2,CARD,14,Monday,0
TXN_011039,CUST_00456,14616.97,CARD,FAILED,INSUFFICIENT_FUNDS,21,5,20,6,NETBANKING,20,Tuesday,0
TXN_011066,CUST_09400,934.56,WALLET,FAILED,CARD_DECLINED,48,14,5,5,WALLET,22,Sunday,0
TXN_011073,CUST_05196,19045.42,WALLET,FAILED,BANK_TIMEOUT,22,23,18,0,UPI,11,Friday,1
TXN_011083,CUST_08779,19851.53,CARD,FAILED,INSUFFICIENT_FUNDS,38,20,4,5,UPI,4,Saturday,0
TXN_011086,CUST_03416,14926.13,WALLET,FAILED,OTP_FAILURE,46,27,3,3,WALLET,2,Monday,0
TXN_011087,CUST_00012,17298.79,CARD,FAILED,BANK_SERVER_DOWN,19,21,1,4,UPI,1,Friday,0
TXN_011101,CUST_09406,8433.93,WALLET,FAILED,BANK_SERVER_DOWN,28,19,12,2,CARD,14,Wednesday,0
TXN_011105,CUST_06763,24370.58,CARD,FAILED,NETWORK_ERROR,31,15,7,3,UPI,15,Sunday,0
TXN_011113,CUST_07525,15971.71,NETBANKING,FAILED,OTP_FAILURE,54,1,15,9,NETBANKING,13,Thursday,1
TXN_011115,CUST_09620,10242.02,UPI,FAILED,CARD_DECLINED,32,20,6,1,UPI,22,Tuesday,1
TXN_011130,CUST_04003,148.07,NETBANKING,FAILED,CARD_DECLINED,59,21,6,7,NETBANKING,12,Friday,0
TXN_011137,CUST_08865,24026.48,WALLET,FAILED,NETWORK_ERROR,33,10,9,2,CARD,13,Monday,0
TXN_011142,CUST_09878,2226.91,CARD,FAILED,INSUFFICIENT_FUNDS,56,7,9,7,UPI,6,Friday,1
TXN_011150,CUST_05826,17786.86,NETBANKING,FAILED,INSUFFICIENT_FUNDS,59,19,12,8,CARD,13,Tuesday,0
TXN_011151,CUST_06034,10539.46,CARD,FAILED,LIMIT_EXCEEDED,53,21,11,9,UPI,14,Friday,0
TXN_011158,CUST_03347,7519.73,NETBANKING,FAILED,INSUFFICIENT_FUNDS,19,14,7,0,CARD,4,Monday,0
TXN_011167,CUST_02011,1251.75,CARD,FAILED,CARD_DECLINED,33,18,10,9,NETBANKING,7,Sunday,0
TXN_011168,CUST_09011,537.62,CARD,FAILED,OTP_FAILURE,21,12,5,9,WALLET,8,Wednesday,0
TXN_011173,CUST_05233,23364.22,WALLET,FAILED,BANK_SERVER_DOWN,20,4,22,0,UPI,8,Saturday,1
TXN_011179,CUST_02172,11815.14,WALLET,FAILED,BANK_SERVER_DOWN,58,20,9,7,UPI,3,Monday,0
TXN_011202,CUST_02600,2594.9,WALLET,FAILED,BANK_TIMEOUT,27,4,18,8,NETBANKING,8,Tuesday,1
TXN_011204,CUST_06875,7295.09,NETBANKING,FAILED,INSUFFICIENT_FUNDS,57,18,15,3,UPI,6,Wednesday,0
TXN_011215,CUST_04890,7647.55,CARD,FAILED,LIMIT_EXCEEDED,24,6,18,6,NETBANKING,15,Wednesday,1
TXN_011217,CUST_06059,10358.99,NETBANKING,FAILED,NETWORK_ERROR,55,13,18,9,WALLET,18,Tuesday,0
TXN_011223,CUST_02446,24732.88,CARD,FAILED,BANK_TIMEOUT,55,4,13,3,WALLET,6,Monday,1
TXN_011228,CUST_07896,20171.48,NETBANKING,FAILED,INSUFFICIENT_FUNDS,49,20,8,9,UPI,9,Friday,0
TXN_011231,CUST_00635,9674.9,CARD,FAILED,LIMIT_EXCEEDED,30,11,6,9,WALLET,13,Thursday,0
TXN_011242,CUST_08899,6988.5,UPI,FAILED,CARD_DECLINED,29,8,7,8,WALLET,1,Thursday,0
TXN_011246,CUST_09363,5086.17,NETBANKING,FAILED,INSUFFICIENT_FUNDS,39,30,2,5,UPI,3,Saturday,0
TXN_011249,CUST_00955,20090.52,CARD,FAILED,BANK_TIMEOUT,28,3,25,9,NETBANKING,12,Sunday,0
TXN_011250,CUST_02609,24875.76,WALLET,FAILED,BANK_TIMEOUT,33,3,5,9,WALLET,4,Saturday,1
TXN_011251,CUST_07380,8175.61,WALLET,FAILED,NETWORK_ERROR,21,21,23,7,CARD,17,Friday,0
TXN_011253,CUST_03790,19436.86,NETBANKING,FAILED,OTP_FAILURE,19,20,3,7,UPI,2,Thursday,0
TXN_011257,CUST_03696,533.53,UPI,FAILED,NETWORK_ERROR,46,29,16,0,NETBANKING,10,Wednesday,0
TXN_011258,CUST_02261,17596.91,NETBANKING,FAILED,INSUFFICIENT_FUNDS,60,11,3,3,UPI,17,Friday,0
TXN_011264,CUST_00599,4223.48,CARD,FAILED,NETWORK_ERROR,31,25,10,10,CARD,7,Friday,1
TXN_011270,CUST_08896,6064.78,NETBANKING,FAILED,LIMIT_EXCEEDED,51,21,12,4,CARD,17,Monday,1
TXN_011280,CUST_03187,5508.85,WALLET,FAILED,LIMIT_EXCEEDED,60,17,21,1,NETBANKING,17,Sunday,0
TXN_011292,CUST_07827,8621.73,CARD,FAILED,BANK_TIMEOUT,30,29,21,8,CARD,14,Tuesday,1
TXN_011301,CUST_00417,9629.09,NETBANKING,FAILED,BANK_TIMEOUT,36,7,18,4,NETBANKING,13,Thursday,1
TXN_011303,CUST_04530,6366.94,UPI,FAILED,NETWORK_ERROR,21,3,17,8,NETBANKING,17,Saturday,1
TXN_011312,CUST_01544,1455.17,UPI,FAILED,INSUFFICIENT_FUNDS,32,9,23,7,CARD,13,Friday,1
TXN_011314,CUST_03162,2726.84,UPI,FAILED,BANK_SERVER_DOWN,37,10,13,1,NETBANKING,8,Saturday,0
TXN_011321,CUST_08968,19997.11,NETBANKING,FAILED,NETWORK_ERROR,22,9,2,2,CARD,16,Saturday,1
TXN_011325,CUST_00990,7203.96,WALLET,FAILED,INSUFFICIENT_FUNDS,48,18,4,5,CARD,10,Friday,0
TXN_011342,CUST_06253,12551.27,NETBANKING,FAILED,OTP_FAILURE,27,22,21,0,WALLET,5,Thursday,1
TXN_011346,CUST_01987,7428.85,CARD,FAILED,INSUFFICIENT_FUNDS,23,14,9,8,UPI,6,Friday,0
TXN_011350,CUST_05528,16770.84,CARD,FAILED,CARD_DECLINED,45,25,12,3,WALLET,15,Saturday,0
TXN_011359,CUST_01513,21284.62,NETBANKING,FAILED,INSUFFICIENT_FUNDS,49,8,12,4,UPI,1,Saturday,1
TXN_011364,CUST_07810,10366.95,UPI,FAILED,INSUFFICIENT_FUNDS,51,13,10,1,CARD,18,Thursday,0
TXN_011387,CUST_04794,15914.26,WALLET,FAILED,CARD_DECLINED,50,19,22,2,UPI,17,Thursday,0
TXN_011390,CUST_00841,2030.56,NETBANKING,FAILED,BANK_TIMEOUT,57,18,23,1,CARD,13,Sunday,1
TXN_011392,CUST_07014,23173.5,UPI,FAILED,NETWORK_ERROR,20,26,10,7,UPI,11,Saturday,1
TXN_011397,CUST_02651,23185.31,CARD,FAILED,OTP_FAILURE,37,28,15,3,CARD,21,Thursday,0
TXN_011410,CUST_05772,6934.68,CARD,FAILED,CARD_DECLINED,33,4,12,8,WALLET,20,Thursday,0
TXN_011420,CUST_08002,21008.17,NETBANKING,FAILED,CARD_DECLINED,25,10,1,2,WALLET,2,Thursday,0
TXN_011423,CUST_08473,24928.61,CARD,FAILED,BANK_TIMEOUT,22,11,24,4,NETBANKING,17,Tuesday,1
TXN_011436,CUST_02035,10442.92,WALLET,FAILED,BANK_SERVER_DOWN,59,5,20,5,UPI,20,Sunday,1
TXN_011448,CUST_08394,3617.37,UPI,FAILED,BANK_SERVER_DOWN,51,21,1,0,CARD,3,Friday,0
TXN_011452,CUST_07025,16086.08,CARD,FAILED,CARD_DECLINED,40,19,11,7,NETBANKING,0,Thursday,0
TXN_011457,CUST_06349,8161.01,NETBANKING,FAILED,CARD_DECLINED,48,10,19,0,UPI,17,Wednesday,1
TXN_011462,CUST_01970,23438.58,WALLET,FAILED,BANK_SERVER_DOWN,42,15,7,7,NETBANKING,0,Friday,0
TXN_011466,CUST_05235,16355.14,NETBANKING,FAILED,CARD_DECLINED,46,23,4,3,UPI,21,Friday,0
TXN_011469,CUST_00703,10664.03,WALLET,FAILED,BANK_TIMEOUT,39,27,6,9,UPI,14,Saturday,0
TXN_011478,CUST_05673,7496.49,WALLET,FAILED,BANK_TIMEOUT,60,16,3,7,NETBANKING,12,Wednesday,1
TXN_011496,CUST_05763,979.48,UPI,FAILED,CARD_DECLINED,54,26,6,1,WALLET,10,Friday,0
TXN_011497,CUST_01285,20729.78,WALLET,FAILED,BANK_SERVER_DOWN,59,12,20,7,CARD,6,Monday,0
TXN_011501,CUST_03462,22491.04,NETBANKING,FAILED,BANK_SERVER_DOWN,40,25,11,9,NETBANKING,2,Thursday,1
TXN_011509,CUST_06754,15615.63,WALLET,FAILED,OTP_FAILURE,49,25,21,10,WALLET,0,Friday,0
TXN_011517,CUST_05576,10627.68,UPI,FAILED,CARD_DECLINED,39,21,14,8,WALLET,13,Saturday,0
TXN_011532,CUST_06492,13537.7,UPI,FAILED,INSUFFICIENT_FUNDS,22,26,19,6,NETBANKING,21,Friday,0
TXN_011534,CUST_04523,9116.62,NETBANKING,FAILED,LIMIT_EXCEEDED,40,19,18,3,CARD,8,Friday,1
TXN_011539,CUST_07678,14945.42,NETBANKING,FAILED,CARD_DECLINED,25,26,3,0,CARD,16,Saturday,0
TXN_011550,CUST_07920,10702.88,WALLET,FAILED,BANK_SERVER_DOWN,31,21,23,9,NETBANKING,8,Sunday,0
TXN_011551,CUST_01381,20669.7,WALLET,FAILED,CARD_DECLINED,39,6,15,4,WALLET,9,Friday,1
TXN_011554,CUST_07296,2434.95,UPI,FAILED,NETWORK_ERROR,22,4,9,9,WALLET,5,Monday,0
TXN_011558,CUST_02953,12831.18,UPI,FAILED,LIMIT_EXCEEDED,23,16,21,0,WALLET,10,Saturday,1
TXN_011584,CUST_08189,5823.19,UPI,FAILED,CARD_DECLINED,51,19,14,1,WALLET,21,Thursday,1
TXN_011588,CUST_08846,12003.68,WALLET,FAILED,LIMIT_EXCEEDED,22,24,1,10,NETBANKING,9,Tuesday,0
